Numero_cliente,Fecha_Update,Estatus,Motivo,Tasa_Interes,Importe,Id_product,CAT,TXN,CP,Puntuacion,canal_venta
2639,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
2645,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
2655,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
2663,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
2674,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
2784,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
2797,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
2799,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
2841,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
2842,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
2868,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
2869,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
2890,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
2907,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
2908,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
2920,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
2928,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
2934,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
2946,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
2972,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
2980,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
2994,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3012,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3025,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3037,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3044,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3045,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3066,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3071,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3117,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3159,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3164,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3165,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3205,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3218,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3238,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3247,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3248,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3249,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3271,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3275,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3279,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3323,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3327,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3331,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3352,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3360,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3366,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3378,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3419,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3431,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3494,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3520,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3525,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3547,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3549,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3551,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3567,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3576,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3577,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3578,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3590,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3610,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3631,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3664,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3722,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3731,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3732,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3743,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3756,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3769,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3778,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
3791,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
3809,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3814,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3826,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3841,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3851,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
3856,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
3881,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
3898,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3935,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
3936,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3937,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
3940,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
3958,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
3959,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
3960,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
4005,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
4010,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4029,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
4031,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
4039,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4060,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4082,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4096,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
4107,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4108,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4110,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4111,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4112,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4119,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
4174,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4188,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4204,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4212,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
4261,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
4263,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4275,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4276,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
4283,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
4293,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4313,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4345,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4351,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
4360,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4375,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4388,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4389,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4410,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4428,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
4442,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
4460,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4473,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
4476,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
4491,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4493,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
4513,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
4522,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
4528,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4557,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
4578,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4591,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4617,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4619,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4625,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4633,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4649,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4671,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4689,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
4727,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4751,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
4769,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4778,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4785,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,8,0,0,0,Sin Puntuación,Marketing
4786,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4793,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,6,0,0,0,Sin Puntuación,Marketing
4796,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4806,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4813,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,10,0,0,0,Sin Puntuación,Marketing
4814,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,4,0,0,0,Sin Puntuación,Marketing
4845,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,2,0,0,0,Sin Puntuación,Marketing
4862,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,7,0,0,0,Sin Puntuación,Marketing
4895,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
4923,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4924,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
4951,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,9,0,0,0,Sin Puntuación,Marketing
4966,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,1,0,0,0,Sin Puntuación,Marketing
4986,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,5,0,0,0,Sin Puntuación,Marketing
4989,"lunes, 11 de noviembre de 2019",RESPONSE,,0,0,3,0,0,0,Sin Puntuación,Marketing
23,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Operaciones
24,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Operaciones
27,"lunes, 11 de noviembre de 2019",RISK,,0,0,3,0,0,0,Sin Puntuación,Marketing
58,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Marketing
62,"lunes, 11 de noviembre de 2019",RISK,,0,0,9,0,0,0,Sin Puntuación,Operaciones
127,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Marketing
217,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Operaciones
269,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
284,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Marketing
313,"lunes, 11 de noviembre de 2019",RISK,,0,0,3,0,0,0,Sin Puntuación,Marketing
356,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
456,"lunes, 11 de noviembre de 2019",RISK,,0,0,9,0,0,0,Sin Puntuación,Operaciones
534,"lunes, 11 de noviembre de 2019",RISK,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
546,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Marketing
626,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
675,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Operaciones
683,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
700,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Marketing
728,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Marketing
740,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Marketing
797,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
803,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
818,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Marketing
833,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
969,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Operaciones
973,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
1025,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Operaciones
1032,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Marketing
1033,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Marketing
1039,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
1190,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
1218,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
1224,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Marketing
1270,"lunes, 11 de noviembre de 2019",RISK,,0,0,3,0,0,0,Sin Puntuación,Operaciones
1294,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Marketing
1296,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Operaciones
1298,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1302,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Marketing
1390,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
1412,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1431,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
1472,"lunes, 11 de noviembre de 2019",RISK,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
1480,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Operaciones
1499,"lunes, 11 de noviembre de 2019",RISK,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
1647,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1669,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
1697,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Operaciones
1741,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Operaciones
1793,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
1816,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Operaciones
1868,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Marketing
1943,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Operaciones
1995,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
2035,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Marketing
2109,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
2120,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Operaciones
2143,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Marketing
2172,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Operaciones
2234,"lunes, 11 de noviembre de 2019",RISK,,0,0,9,0,0,0,Sin Puntuación,Operaciones
2237,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Marketing
2249,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Operaciones
2258,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Operaciones
2274,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Marketing
2373,"lunes, 11 de noviembre de 2019",RISK,,0,0,1,0,0,0,Sin Puntuación,Operaciones
2388,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Operaciones
2399,"lunes, 11 de noviembre de 2019",RISK,,0,0,3,0,0,0,Sin Puntuación,Marketing
2428,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Marketing
2444,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Marketing
2547,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
2559,"lunes, 11 de noviembre de 2019",RISK,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
2564,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Operaciones
2641,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Operaciones
2669,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Marketing
2841,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
2855,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Operaciones
2880,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Operaciones
2905,"lunes, 11 de noviembre de 2019",RISK,,0,0,7,0,0,0,Sin Puntuación,Marketing
2909,"lunes, 11 de noviembre de 2019",RISK,,0,0,3,0,0,0,Sin Puntuación,Marketing
2920,"lunes, 11 de noviembre de 2019",RISK,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
2966,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Marketing
2967,"lunes, 11 de noviembre de 2019",RISK,,0,0,4,0,0,0,Sin Puntuación,Operaciones
2997,"lunes, 11 de noviembre de 2019",RISK,,0,0,9,0,0,0,Sin Puntuación,Operaciones
3025,"lunes, 11 de noviembre de 2019",RISK,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
3044,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
3052,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Marketing
3093,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Operaciones
3179,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Operaciones
3189,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Marketing
3226,"lunes, 11 de noviembre de 2019",RISK,,0,0,5,0,0,0,Sin Puntuación,Marketing
3271,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
3290,"lunes, 11 de noviembre de 2019",RISK,,0,0,6,0,0,0,Sin Puntuación,Marketing
3298,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Operaciones
3323,"lunes, 11 de noviembre de 2019",RISK,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
3327,"lunes, 11 de noviembre de 2019",RISK,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
3331,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
3342,"lunes, 11 de noviembre de 2019",RISK,,0,0,10,0,0,0,Sin Puntuación,Marketing
